Unnamed: 0,uid,dateTime,deviceId,lat,long,pm1_0,pm2_5,pm10
3026,f7342973-1c89-4f3f-89d9-d8217eeab295,2021-01-05 00:38:01+05:30,0000000024568afd,28.579769,77.23423000000003,31.0,49.0,60.0
3036,bffd0235-1fc9-4853-a3ac-26a33b63434d,2021-01-05 00:38:09+05:30,0000000024568afd,28.579723,77.234184,32.0,49.0,61.0
3040,18e1884f-2951-4dae-af4d-1ed2d591e9c7,2021-01-05 00:38:12+05:30,0000000024568afd,28.579729,77.234184,31.0,48.0,60.0
3046,b805782c-9050-4d70-8ffb-e94fb77fa62f,2021-01-05 00:38:15+05:30,0000000024568afd,28.579708,77.234161,32.0,50.0,62.0
3050,6c4f6fff-ae8e-40d7-93ab-d8fd25a4c14b,2021-01-05 00:38:18+05:30,0000000024568afd,28.5797,77.234146,33.0,50.0,62.0
3054,2a5806ae-de41-448e-b841-5816bc6c7409,2021-01-05 00:38:21+05:30,0000000024568afd,28.57972,77.234146,32.0,49.0,61.0
3063,7e8a4c79-ebcd-41bd-8b55-d62b90a03be6,2021-01-05 00:38:27+05:30,0000000024568afd,28.579748,77.234154,32.0,48.0,58.0
3075,d4f39163-c3bc-48b1-8253-4ea0078b1dd5,2021-01-05 00:38:38+05:30,0000000024568afd,28.579823,77.234177,31.0,48.0,60.0
3141,07f2960c-4cd7-4963-9e0e-75f2235d6904,2021-01-05 00:39:35+05:30,0000000024568afd,28.578028000000003,77.233086,32.0,49.0,59.0
3143,c0dc12a3-94a4-4c98-b177-32de79b57f27,2021-01-05 00:39:38+05:30,0000000024568afd,28.578402,77.233307,32.0,50.0,61.0
3149,2539c265-1050-4b31-a91b-600ec637088b,2021-01-05 00:39:41+05:30,0000000024568afd,28.578587,77.2334025,33.0,50.0,61.0
3151,28db6c08-4430-4d7e-bd1a-efaa2331f67c,2021-01-05 00:39:44+05:30,0000000024568afd,28.578772,77.233498,33.0,51.0,62.0
3156,0d879660-4327-4a02-a39d-38ddcf61a747,2021-01-05 00:39:47+05:30,0000000024568afd,28.5789112,77.23357539999998,32.0,50.0,63.0
3159,d7ffe19a-551b-4d4e-bfd0-c097642ee644,2021-01-05 00:39:49+05:30,0000000024568afd,28.579004,77.233627,33.0,52.0,64.0
3163,98e465ef-1a95-42cf-83e0-76e8036f5dc2,2021-01-05 00:39:52+05:30,0000000024568afd,28.57903300000001,77.23365,33.0,51.0,63.0
3167,438df964-e624-475e-b221-a9e63ec9d3c5,2021-01-05 00:39:55+05:30,0000000024568afd,28.579081,77.233673,32.0,49.0,63.0
3171,6247e3fd-f647-4070-8faa-242059e5f065,2021-01-05 00:39:58+05:30,0000000024568afd,28.579081,77.233681,32.0,49.0,61.0
3176,0c15f0b8-fb48-4b37-ba76-5c800df2a27e,2021-01-05 00:40:01+05:30,0000000024568afd,28.5790915,77.23368450000002,33.0,51.0,63.0
3181,3980ae35-4983-45c0-b8dc-d86addd88659,2021-01-05 00:40:04+05:30,0000000024568afd,28.579102,77.233688,33.0,50.0,61.0
3185,c59234f2-81c3-45cb-b1b2-36946b94d82b,2021-01-05 00:40:07+05:30,0000000024568afd,28.5790798,77.2336286,33.0,50.0,60.0
3188,9bbf3592-9831-474a-ba2d-b28b80c04377,2021-01-05 00:40:09+05:30,0000000024568afd,28.579065000000003,77.233589,33.0,50.0,60.0
3192,34de14c3-fc80-453f-b81a-c7348b008092,2021-01-05 00:40:12+05:30,0000000024568afd,28.579058000000003,77.233574,33.0,50.0,61.0
3258,3bdf5ab0-27b7-43fe-86ee-42c020af9132,2021-01-05 00:41:10+05:30,0000000024568afd,28.579077,77.233612,35.0,52.0,64.0
3263,931be8a4-8ea9-4193-8bdf-daaa49476049,2021-01-05 00:41:14+05:30,0000000024568afd,28.579077,77.23360742857143,33.0,52.0,64.0
3267,bc07a955-9b7e-4eb3-ad10-38892d112c6e,2021-01-05 00:41:17+05:30,0000000024568afd,28.579077,77.233604,33.0,53.0,65.0
3275,82e9abfd-4181-4b8b-a0f1-dfaceaee0bc1,2021-01-05 00:41:25+05:30,0000000024568afd,28.579094,77.233627,33.0,52.0,65.0
3280,2b39c6de-c943-453b-86cb-f690fa833ed9,2021-01-05 00:41:28+05:30,0000000024568afd,28.579098,77.23363499999998,33.0,51.0,62.0
3284,38da802b-1219-4d28-aa44-1622e168d150,2021-01-05 00:41:31+05:30,0000000024568afd,28.5791196,77.23366259999997,33.0,51.0,64.0
3287,a1367234-76dd-4c7d-8936-890228533dde,2021-01-05 00:41:33+05:30,0000000024568afd,28.579134000000003,77.233681,33.0,52.0,65.0
3294,cf128f20-af11-4d09-943b-d81b5687fd49,2021-01-05 00:41:38+05:30,0000000024568afd,28.579159000000004,77.233734,33.0,52.0,64.0
3298,baa219e7-e3a4-443f-b924-8c68dfb70c80,2021-01-05 00:41:41+05:30,0000000024568afd,28.5791542,77.2337478,34.0,53.0,65.0
3302,ff1baab3-c271-4309-a7a9-7b4b8da4435c,2021-01-05 00:41:43+05:30,0000000024568afd,28.579151,77.233757,33.0,51.0,63.0
3307,d055c8e1-c50f-4ffe-be19-922e17ce0eaf,2021-01-05 00:41:48+05:30,0000000024568afd,28.57917,77.233795,33.0,51.0,63.0
3312,8fc897c0-1dd5-49d0-b90c-8e5ba8e96194,2021-01-05 00:41:51+05:30,0000000024568afd,28.579168,77.2338025,33.0,51.0,63.0
3316,03199a01-46ed-41d3-969a-65ea439ab0b2,2021-01-05 00:41:54+05:30,0000000024568afd,28.579166,77.23380999999998,32.0,50.0,63.0
3320,9114ec02-6bf3-45bf-8ee0-e91a38a7affd,2021-01-05 00:41:57+05:30,0000000024568afd,28.579166,77.23383299999998,34.0,51.0,64.0
3325,3d256459-c7fa-47e5-9b34-80d419791d2a,2021-01-05 00:42:00+05:30,0000000024568afd,28.579190000000004,77.23386959999998,34.0,52.0,65.0
3328,c68df0b2-1371-42a3-b488-66905e956ddd,2021-01-05 00:42:02+05:30,0000000024568afd,28.579206,77.23389399999998,34.0,52.0,65.0
3332,8ee596fe-25ea-4dce-b580-d3a25aa8a580,2021-01-05 00:42:05+05:30,0000000024568afd,28.579212,77.233902,34.0,52.0,65.0
3337,5a499248-3635-4e27-beba-bc35a625583b,2021-01-05 00:42:08+05:30,0000000024568afd,28.579224,77.233932,34.0,52.0,66.0
3356,c7dbd467-ec11-4728-9f76-2aaf7864a0e4,2021-01-05 00:42:22+05:30,0000000024568afd,28.57929600000001,77.233994,33.0,51.0,63.0
3360,289bc601-0837-4a5e-91f6-fe59b90ef9b0,2021-01-05 00:42:25+05:30,0000000024568afd,28.579264,77.23397800000002,33.0,52.0,65.0
3366,2966b1bd-cf0b-4dac-8e5a-7b286ea65ad4,2021-01-05 00:42:28+05:30,0000000024568afd,28.579264,77.233986,33.0,51.0,62.0
3369,aad59323-af78-4925-9644-392202024694,2021-01-05 00:42:31+05:30,0000000024568afd,28.579241,77.233963,34.0,52.0,65.0
3375,5859f9f6-7f30-4148-9bc3-f191516be183,2021-01-05 00:42:34+05:30,0000000024568afd,28.579252,77.233971,34.0,54.0,67.0
3378,db7b2edf-49db-475e-8087-4e8e99e501dd,2021-01-05 00:42:37+05:30,0000000024568afd,28.579231,77.23394,32.0,52.0,65.0
3383,a8d73dad-54f5-4d94-8a90-41fd281b1662,2021-01-05 00:42:40+05:30,0000000024568afd,28.5792436,77.23395380000002,32.0,50.0,63.0
3386,9271d14e-ddbd-48d7-ad4d-4e11f429ccb4,2021-01-05 00:42:42+05:30,0000000024568afd,28.579252,77.233963,28.0,45.0,56.0
3390,af51b032-d3b4-4bf1-8bee-b370ebbc9454,2021-01-05 00:42:45+05:30,0000000024568afd,28.5792718,77.23397200000002,21.0,39.0,46.0
3394,95a09691-e382-45e4-a49e-de8430f777b5,2021-01-05 00:42:47+05:30,0000000024568afd,28.579285,77.23397800000002,26.0,30.0,36.0
3399,9d2c426f-ea34-4b0d-ae59-d42dc70c420b,2021-01-05 00:42:51+05:30,0000000024568afd,28.57929233333333,77.23397800000002,26.0,33.0,40.0
3401,5b2e22fe-0761-4e1a-8846-68863c64b3bb,2021-01-05 00:42:53+05:30,0000000024568afd,28.57929600000001,77.23397800000002,26.0,38.0,47.0
3407,b7c8edc8-6287-423a-9a9a-c91075d47b6f,2021-01-05 00:42:56+05:30,0000000024568afd,28.57933400000001,77.234001,24.0,44.0,55.0
3411,3f403a55-3bed-45fe-84f4-da69072d77de,2021-01-05 00:42:59+05:30,0000000024568afd,28.579329,77.234001,29.0,47.0,59.0
3419,379e92cb-583a-49a3-b036-8d75b1e6beea,2021-01-05 00:43:05+05:30,0000000024568afd,28.579439,77.23410799999998,34.0,52.0,64.0
3423,a802e11c-9735-4a53-bd70-5968dec8b1a1,2021-01-05 00:43:08+05:30,0000000024568afd,28.579505600000005,77.2341632,34.0,53.0,66.0
3425,c47867a6-7e48-4d7f-9fdf-a852c0978bbc,2021-01-05 00:43:10+05:30,0000000024568afd,28.57955,77.2342,35.0,52.0,65.0
3431,7d2f54aa-c882-413e-95c0-b5bef94794ab,2021-01-05 00:43:13+05:30,0000000024568afd,28.579573,77.234207,35.0,51.0,64.0
3434,985562d1-354b-42c1-8ba2-e22428ff2f25,2021-01-05 00:43:16+05:30,0000000024568afd,28.579611,77.23423000000003,34.0,51.0,64.0
3444,afc76ae1-10ae-414c-8920-35f1b9da37ec,2021-01-05 00:43:25+05:30,0000000024568afd,28.579464,77.234138,33.0,51.0,63.0
3449,e7e883df-e328-434f-bf7c-51283ddf8b3a,2021-01-05 00:43:28+05:30,0000000024568afd,28.579447,77.23410799999998,33.0,52.0,64.0
3453,3db5101c-06bb-43b0-8716-01a95b98e736,2021-01-05 00:43:31+05:30,0000000024568afd,28.579408,77.2340714,32.0,50.0,62.0
3456,17efed9f-4901-473c-a845-2d82fcf511ff,2021-01-05 00:43:33+05:30,0000000024568afd,28.579382,77.234047,34.0,52.0,65.0
3460,c9d391ed-11b1-4675-a673-71c6bd3eed97,2021-01-05 00:43:36+05:30,0000000024568afd,28.579353,77.234016,33.0,51.0,63.0
3464,1843165f-2b23-426d-b4a3-601364f11066,2021-01-05 00:43:39+05:30,0000000024568afd,28.579353,77.234001,33.0,51.0,62.0
3482,f07d6f18-0e24-4289-9a7e-c3a81f4e7f0b,2021-01-05 00:43:53+05:30,0000000024568afd,28.579241,77.233902,33.0,51.0,63.0
3488,398a92fe-b349-42b1-94f2-6817cf3296cb,2021-01-05 00:43:56+05:30,0000000024568afd,28.579245,77.23394,34.0,51.0,62.0
3493,1077f3b8-6ccf-45c3-b60e-2b9902391e97,2021-01-05 00:43:59+05:30,0000000024568afd,28.579256,77.233963,34.0,50.0,62.0
3497,dff1eac9-0497-4b38-a6a9-ad57dfecbd56,2021-01-05 00:44:02+05:30,0000000024568afd,28.579264,77.23397800000002,34.0,50.0,61.0
3501,22bf5444-4210-4bed-91ba-bbdad0d576e0,2021-01-05 00:44:05+05:30,0000000024568afd,28.579252,77.233963,34.0,49.0,60.0
3514,d7b9df87-f921-4590-a88f-b6fc9d6bc92d,2021-01-05 00:44:14+05:30,0000000024568afd,28.579252,77.23397800000002,34.0,50.0,62.0
3520,cb919e70-fb07-4cad-98d0-10f19a05e446,2021-01-05 00:44:17+05:30,0000000024568afd,28.579277,77.234016,33.0,51.0,63.0
3546,87e90c35-c50f-4e42-889a-4cbd4ebd07d7,2021-01-05 00:44:33+05:30,0000000024568afd,28.579309,77.234047,33.0,51.0,63.0
3579,bce795bb-4090-45ee-b7fb-4ec442034ff4,2021-01-05 00:44:56+05:30,0000000024568afd,28.579288,77.233986,34.0,51.0,62.0
3587,ad2611ca-b7b3-4316-be9a-54adcb9e6a59,2021-01-05 00:44:59+05:30,0000000024568afd,28.579276,77.23396875,33.0,50.0,61.0
3591,c38352db-7461-447e-9634-0ce87dcabb67,2021-01-05 00:45:02+05:30,0000000024568afd,28.579264,77.2339515,32.0,50.0,60.0
3594,552359ab-b5b7-4217-bceb-30ab9ccf6563,2021-01-05 00:45:04+05:30,0000000024568afd,28.579256,77.23394,32.0,50.0,61.0
3601,d3462b06-a4cb-42ca-b73e-67630a2f2731,2021-01-05 00:45:07+05:30,0000000024568afd,28.579262,77.2339475,33.0,52.0,64.0
3608,bf03826c-8682-4cd0-b892-1525ad61c583,2021-01-05 00:45:10+05:30,0000000024568afd,28.579268,77.23395500000002,32.0,51.0,62.0
3613,0fa817d2-343d-4b85-9372-8ebd4f25121b,2021-01-05 00:45:13+05:30,0000000024568afd,28.579271375,77.233958,32.0,50.0,62.0
3617,d4e9533d-4254-4faa-bca5-80c0ea65216e,2021-01-05 00:45:15+05:30,0000000024568afd,28.579273625,77.23396000000002,32.0,50.0,61.0
3621,bb7ebf51-95da-45b1-afe7-8d347eab1a0a,2021-01-05 00:45:18+05:30,0000000024568afd,28.579277,77.233963,32.0,50.0,61.0
3630,cc3116f8-4475-443f-a8fc-95be4dac349c,2021-01-05 00:45:21+05:30,0000000024568afd,28.579282625,77.23396000000002,34.0,51.0,62.0
3633,7ef8fa60-682b-49ba-a688-7d874a17838f,2021-01-05 00:45:23+05:30,0000000024568afd,28.579286375,77.233958,34.0,51.0,61.0
3638,b7af2ef1-ef16-4374-9316-903a3273e465,2021-01-05 00:45:26+05:30,0000000024568afd,28.579292,77.23395500000002,34.0,50.0,61.0
3643,004934ef-b6b5-4677-8b32-444e98d07e3b,2021-01-05 00:45:29+05:30,0000000024568afd,28.57929600000001,77.233932,34.0,52.0,62.0
3714,5bca4fb0-9fc4-4e0f-a352-95e80ad56b0b,2021-01-05 00:46:15+05:30,0000000024568afd,28.579203000000003,77.233742,33.0,48.0,59.0
3720,6f9af2da-29f8-4b46-a032-a04fc2642e9a,2021-01-05 00:46:18+05:30,0000000024568afd,28.579199,77.233734,33.0,48.0,58.0
3726,a9a2caa1-1060-46fb-b8bc-0e25f734e3da,2021-01-05 00:46:21+05:30,0000000024568afd,28.579187,77.233719,33.0,50.0,60.0
3731,bd585691-99b8-4480-a88c-3e53d972b95a,2021-01-05 00:46:24+05:30,0000000024568afd,28.579193,77.23372649999997,32.0,51.0,61.0
3736,77de5c6b-fcc8-408d-971d-60d29790452f,2021-01-05 00:46:27+05:30,0000000024568afd,28.579199,77.233734,32.0,51.0,62.0
3743,d9a5c144-c826-41d2-852b-3003f046a344,2021-01-05 00:46:30+05:30,0000000024568afd,28.579199,77.233749,33.0,51.0,62.0
3747,b80f9537-c6a8-4ea6-b848-16dd49d696dd,2021-01-05 00:46:33+05:30,0000000024568afd,28.579196600000003,77.23375379999997,32.0,49.0,61.0
3751,153ff6f2-00e3-47a3-8054-a69cd1d27f3e,2021-01-05 00:46:35+05:30,0000000024568afd,28.579195,77.233757,32.0,49.0,62.0
3757,b25af206-0a2e-413c-b4e0-61af85feee2a,2021-01-05 00:46:38+05:30,0000000024568afd,28.57919020000001,77.2337708,33.0,50.0,63.0
3762,a72141a9-4a83-43d9-a778-d3504347330a,2021-01-05 00:46:40+05:30,0000000024568afd,28.579187,77.23378000000002,33.0,51.0,64.0
3767,eec158b6-113f-4e11-9468-277938fa5bd3,2021-01-05 00:46:43+05:30,0000000024568afd,28.57919170454545,77.23379090909091,33.0,50.0,62.0
3826,8939f2dc-f06c-4b87-a7f4-5376d0a8dfa3,2021-01-05 00:47:24+05:30,0000000024568afd,28.579256,77.23394,33.0,51.0,62.0
3830,7f3c2183-f929-4b1c-98be-93a9ea902268,2021-01-05 00:47:27+05:30,0000000024568afd,28.579252,77.23394,33.0,49.0,59.0
3836,f9cee55a-32dd-42ae-a423-63b3c05b797d,2021-01-05 00:47:30+05:30,0000000024568afd,28.579120600000003,77.2336928,34.0,50.0,60.0
3838,3e846752-7d65-4cc6-97c4-41fdf46ca3ec,2021-01-05 00:47:32+05:30,0000000024568afd,28.57903300000001,77.233528,34.0,50.0,60.0
3845,865a20fb-6839-4afd-848a-71ef30ec2b10,2021-01-05 00:47:35+05:30,0000000024568afd,28.57903300000001,77.233528,34.0,50.0,61.0
3850,da113902-5504-429b-8008-9851204399c2,2021-01-05 00:47:38+05:30,0000000024568afd,28.5790252,77.2335238,33.0,49.0,61.0
3857,92ffb51d-566a-4ed6-8840-3a42456a763d,2021-01-05 00:47:40+05:30,0000000024568afd,28.57902,77.233521,33.0,49.0,61.0
3862,2fd53ed5-f4eb-425e-9e08-74f9057ad28d,2021-01-05 00:47:43+05:30,0000000024568afd,28.579008,77.233513,33.0,49.0,61.0
3866,2f38c711-69dc-41e2-bd25-2e9016b7113d,2021-01-05 00:47:46+05:30,0000000024568afd,28.578997125,77.23351000000002,33.0,49.0,62.0
3868,513dede9-048f-4589-afe8-c1df46515458,2021-01-05 00:47:48+05:30,0000000024568afd,28.578989875,77.233508,33.0,49.0,62.0
3874,5e7bce65-3301-47c2-a414-cbf369f9738b,2021-01-05 00:47:51+05:30,0000000024568afd,28.578979,77.23350500000002,32.0,48.0,61.0
3887,04da8d85-c1b5-4a42-af22-1c00d4eef52f,2021-01-05 00:47:59+05:30,0000000024568afd,28.578991,77.233536,33.0,51.0,62.0
3893,dc417fd6-6f1f-4554-ab00-9b1088a48649,2021-01-05 00:48:02+05:30,0000000024568afd,28.579008,77.233559,33.0,50.0,61.0
3900,9ea45336-8c4c-4c7d-bc88-e926000d460d,2021-01-05 00:48:05+05:30,0000000024568afd,28.579012,77.23356650000002,33.0,50.0,60.0
3905,d756ec29-df12-441d-8531-9af1dc84c0cd,2021-01-05 00:48:08+05:30,0000000024568afd,28.579016,77.233574,33.0,50.0,60.0
3911,46b69bf5-f7e4-4b22-bce2-e209074035d8,2021-01-05 00:48:11+05:30,0000000024568afd,28.57903300000001,77.233604,32.0,49.0,59.0
3917,965ad299-961e-4a3c-bd33-342354af2af1,2021-01-05 00:48:14+05:30,0000000024568afd,28.57903300000001,77.23362,32.0,49.0,61.0
3922,e47d4483-6e6a-4a83-8153-7e85c8f7e43f,2021-01-05 00:48:17+05:30,0000000024568afd,28.5790475,77.233639,32.0,50.0,62.0
3929,ccb7309f-ffa5-4a87-9626-5a2b3fdff946,2021-01-05 00:48:20+05:30,0000000024568afd,28.579062,77.23365799999998,31.0,48.0,61.0
3934,09711f60-c1cd-473f-9f4a-5ce481a06870,2021-01-05 00:48:23+05:30,0000000024568afd,28.579077,77.233673,31.0,47.0,58.0
3939,e567f180-490e-4454-b783-8eb69f269ce5,2021-01-05 00:48:26+05:30,0000000024568afd,28.5790872,77.233673,32.0,49.0,60.0
3943,c1b90ee4-0ecb-4988-ba67-43aa4680a244,2021-01-05 00:48:28+05:30,0000000024568afd,28.579094,77.233673,33.0,50.0,60.0
3949,11fd8af0-4b2d-4b75-9690-5461b22c60e6,2021-01-05 00:48:31+05:30,0000000024568afd,28.5791105,77.233695875,33.0,51.0,62.0
3958,94919de4-e2ec-4792-9116-6d3c71c30e8e,2021-01-05 00:48:36+05:30,0000000024568afd,28.579138,77.233734,33.0,50.0,60.0
3964,68f21d75-89f6-4bef-971c-2cc14723ea1d,2021-01-05 00:48:39+05:30,0000000024568afd,28.579142,77.233727,32.0,48.0,57.0
3968,4c174073-c02d-4e2d-a6fe-859b25e2b39f,2021-01-05 00:48:42+05:30,0000000024568afd,28.579174,77.233788,32.0,47.0,57.0
3973,1cdb373e-d53a-49ba-ba6f-87745f7a4271,2021-01-05 00:48:45+05:30,0000000024568afd,28.5791825,77.23380300000002,32.0,49.0,59.0
3979,222159e4-d238-48e4-9f5d-5f02f55bccd7,2021-01-05 00:48:48+05:30,0000000024568afd,28.579191,77.233818,32.0,49.0,59.0
3986,320e67f9-e2f1-4409-a200-2a27ea611e90,2021-01-05 00:48:51+05:30,0000000024568afd,28.579199,77.23384899999998,33.0,50.0,61.0
3991,251d200a-bc7b-4f58-899c-70c93dfa1b9e,2021-01-05 00:48:54+05:30,0000000024568afd,28.579224,77.23389399999998,32.0,49.0,60.0
3997,652bcd49-c0fa-4ad6-93b5-b81228399452,2021-01-05 00:48:57+05:30,0000000024568afd,28.5792384,77.23391679999997,32.0,49.0,60.0
4001,09c5ff68-7a8c-4c10-8e11-a201a0be19f4,2021-01-05 00:48:59+05:30,0000000024568afd,28.579248,77.233932,32.0,50.0,62.0
4009,6fe1e9ea-27f3-4769-90d6-bc7d4767ca01,2021-01-05 00:49:03+05:30,0000000024568afd,28.57923377777777,77.23391199999998,33.0,52.0,66.0
4012,bd05c2d5-722d-4175-b942-f60709ae887c,2021-01-05 00:49:05+05:30,0000000024568afd,28.57922666666667,77.233902,33.0,52.0,66.0
4020,3d43c33c-2972-4379-8d7b-ee50b5330e8d,2021-01-05 00:49:08+05:30,0000000024568afd,28.579216,77.233887,34.0,53.0,66.0
4031,3ec06376-93ff-486d-996a-30b4f098abb7,2021-01-05 00:49:16+05:30,0000000024568afd,28.579151,77.233742,32.0,50.0,62.0
4038,a625df1a-f7b8-49b5-b482-62fcaa41f3f8,2021-01-05 00:49:19+05:30,0000000024568afd,28.579138,77.233696,33.0,51.0,65.0
4044,fb27e414-f382-4a5d-8386-d7315699942d,2021-01-05 00:49:22+05:30,0000000024568afd,28.579142,77.233688,34.0,51.0,66.0
4051,b4cfd4cb-7edd-42c1-abfb-ce20eced03b8,2021-01-05 00:49:25+05:30,0000000024568afd,28.579145,77.233688,33.0,50.0,64.0
4056,9c9fca4c-cf48-43c5-92d3-3a78374b9ef2,2021-01-05 00:49:28+05:30,0000000024568afd,28.579163,77.233696,34.0,50.0,64.0
4062,fe12f912-2782-4a46-a295-cdc7750319a1,2021-01-05 00:49:31+05:30,0000000024568afd,28.579175,77.2337225,33.0,49.0,62.0
4066,28393936-2ef4-431f-b572-7e83ef32a55a,2021-01-05 00:49:34+05:30,0000000024568afd,28.579187,77.233749,32.0,48.0,61.0
4079,4343969d-b0d4-491d-b1f9-a5dba017e37f,2021-01-05 00:49:43+05:30,0000000024568afd,28.579216,77.23380999999998,33.0,48.0,58.0
4084,f71ce02f-490a-4e45-9dd0-4daedbc7701b,2021-01-05 00:49:46+05:30,0000000024568afd,28.579234000000003,77.2338485,33.0,50.0,62.0
4089,9ba7c74e-7e37-4fbe-accd-c2e6f79d16c3,2021-01-05 00:49:49+05:30,0000000024568afd,28.579252,77.233887,32.0,50.0,62.0
4094,e25acd43-62d8-4b7b-aa7f-eb4dac50bbd7,2021-01-05 00:49:52+05:30,0000000024568afd,28.579268,77.23391,33.0,51.0,64.0
4100,17d4afa5-f5c4-41de-8cd5-7960d5271822,2021-01-05 00:49:55+05:30,0000000024568afd,28.5792745,77.233925,32.0,50.0,61.0
4107,9d47d7f6-8925-465e-b035-9103b161bb0f,2021-01-05 00:49:58+05:30,0000000024568afd,28.579281,77.23394,32.0,50.0,61.0
4113,30483d60-097c-4715-b5d7-ab8bd7826c3a,2021-01-05 00:50:01+05:30,0000000024568afd,28.579302,77.233986,31.0,49.0,61.0
4119,1ca6aa53-63f2-43c1-b051-854f9dabcf24,2021-01-05 00:50:04+05:30,0000000024568afd,28.57932120000001,77.2340406,32.0,50.0,62.0
4122,3391705b-3603-4f53-bbec-25ac11ff811a,2021-01-05 00:50:06+05:30,0000000024568afd,28.57933400000001,77.234077,32.0,50.0,63.0
4127,d14646a9-f4ec-481d-ac56-910f4bb827bb,2021-01-05 00:50:09+05:30,0000000024568afd,28.579229000000005,77.2338298,33.0,49.0,62.0
